qid,original_qid,task,model_choice,correct_choice,is_correct,confidence,latency_ms,prob_a,prob_b
COL-0488_stage1,COL-0488,Color,A.,B,False,3,207.69166946411133,0.65234375,0.34765625
COL-0489_stage1,COL-0489,Color,B,B,True,3,179.8105239868164,0.07568359375,0.92578125
COL-0490_stage1,COL-0490,Color,B,B,True,3,179.18109893798828,0.1640625,0.8359375
COL-0491_stage1,COL-0491,Color,B,B,True,3,179.02612686157227,0.029296875,0.96875
COL-0492_stage1,COL-0492,Color,B,B,True,3,179.290771484375,0.0673828125,0.93359375
COL-0493_stage1,COL-0493,Color,A,B,False,3,181.68973922729492,0.73046875,0.26953125
COL-0494_stage1,COL-0494,Color,A,B,False,3,183.28857421875,0.53125,0.46875
COL-0495_stage1,COL-0495,Color,B,B,True,3,191.8783187866211,0.2451171875,0.75390625
COL-0496_stage1,COL-0496,Color,A,B,False,3,261.1427307128906,0.70703125,0.294921875
COL-0497_stage1,COL-0497,Color,A.,B,False,3,224.65014457702637,0.75390625,0.2451171875
COL-0498_stage1,COL-0498,Color,B.,A,False,3,233.9334487915039,0.376953125,0.62109375
COL-0499_stage1,COL-0499,Color,A.,A,False,3,227.63466835021973,0.53125,0.46875
COL-0500_stage1,COL-0500,Color,A.,B,False,3,245.17321586608887,0.6796875,0.3203125
COL-0501_stage1,COL-0501,Color,A,B,False,3,183.17198753356934,0.73046875,0.26953125
COL-0502_stage1,COL-0502,Color,B.,B,False,3,210.91103553771973,0.34765625,0.65234375
COL-0503_stage1,COL-0503,Color,A,B,False,3,182.76453018188477,0.89453125,0.1064453125
COL-0504_stage1,COL-0504,Color,A,B,False,3,182.91664123535156,0.796875,0.2021484375
COL-0505_stage1,COL-0505,Color,B,B,True,3,184.82446670532227,0.032958984375,0.96484375
COL-0506_stage1,COL-0506,Color,B,B,True,3,185.68110466003418,0.1640625,0.8359375
COL-0507_stage1,COL-0507,Color,B,B,True,5,186.22922897338867,0.053466796875,0.9453125
COL-0508_stage1,COL-0508,Color,B,B,True,3,183.37488174438477,0.04736328125,0.953125
COL-0509_stage1,COL-0509,Color,A,B,False,5,186.34366989135742,0.8671875,0.1328125
COL-0510_stage1,COL-0510,Color,A,B,False,5,185.98318099975586,0.8671875,0.1328125
COL-0511_stage1,COL-0511,Color,A,B,False,5,182.8303337097168,0.8515625,0.1484375
COL-0512_stage1,COL-0512,Color,A,B,False,3,182.67107009887695,0.62109375,0.376953125
COL-0513_stage1,COL-0513,Color,A.,B,False,3,211.9607925415039,0.62109375,0.376953125
COL-0514_stage1,COL-0514,Color,A.,B,False,3,220.6566333770752,0.65234375,0.34765625
COL-0515_stage1,COL-0515,Color,A.,B,False,3,211.23361587524414,0.62109375,0.376953125
COL-0516_stage1,COL-0516,Color,A.,B,False,3,214.249849319458,0.59375,0.40625
COL-0517_stage1,COL-0517,Color,A,B,False,3,182.29079246520996,0.53125,0.46875
COL-0518_stage1,COL-0518,Color,A,B,False,3,181.83612823486328,0.8671875,0.1328125
COL-0519_stage1,COL-0519,Color,A,B,False,3,189.92328643798828,0.90625,0.09521484375
COL-0520_stage1,COL-0520,Color,B.,B,False,3,211.91978454589844,0.4375,0.5625
COL-0521_stage1,COL-0521,Color,B,B,True,3,241.16134643554688,0.119140625,0.87890625
COL-0522_stage1,COL-0522,Color,B,B,True,3,183.99810791015625,0.119140625,0.87890625
COL-0523_stage1,COL-0523,Color,B,B,True,3,183.38489532470703,0.09521484375,0.90625
COL-0524_stage1,COL-0524,Color,B,B,True,3,182.3108196258545,0.037353515625,0.9609375
COL-0525_stage1,COL-0525,Color,A,B,False,5,182.41024017333984,0.8515625,0.1484375
COL-0526_stage1,COL-0526,Color,A,B,False,5,182.45315551757812,0.65234375,0.34765625
COL-0527_stage1,COL-0527,Color,A,B,False,5,181.60009384155273,0.8359375,0.1640625
COL-0528_stage1,COL-0528,Color,A,B,False,3,182.11698532104492,0.65234375,0.34765625
COL-0529_stage1,COL-0529,Color,A.,A,False,3,259.87720489501953,0.5,0.5
COL-0530_stage1,COL-0530,Color,A.,B,False,3,210.52885055541992,0.6796875,0.3203125
COL-0531_stage1,COL-0531,Color,A.,A,False,3,210.41607856750488,0.5,0.5
COL-0532_stage1,COL-0532,Color,A.,A,False,3,209.06424522399902,0.5625,0.4375
COL-0533_stage1,COL-0533,Color,A,B,False,3,182.9845905303955,0.62109375,0.376953125
COL-0534_stage1,COL-0534,Color,A,B,False,3,180.88746070861816,0.53125,0.46875
COL-0535_stage1,COL-0535,Color,B.,B,False,3,211.87281608581543,0.46875,0.53125
COL-0536_stage1,COL-0536,Color,A,B,False,5,193.5415267944336,0.87890625,0.119140625
COL-0537_stage1,COL-0537,Color,B,B,True,3,185.81223487854004,0.0419921875,0.95703125
COL-0538_stage1,COL-0538,Color,A,B,False,3,191.8478012084961,0.5,0.5
COL-0539_stage1,COL-0539,Color,B,B,True,3,183.7465763092041,0.119140625,0.87890625
COL-0540_stage1,COL-0540,Color,B,B,True,5,184.12303924560547,0.06005859375,0.94140625
COL-0541_stage1,COL-0541,Color,B,B,True,3,183.25543403625488,0.40625,0.59375
COL-0542_stage1,COL-0542,Color,A,B,False,5,195.12248039245605,0.5625,0.4375
COL-0543_stage1,COL-0543,Color,A,B,False,5,183.66217613220215,0.8359375,0.1640625
COL-0544_stage1,COL-0544,Color,A,B,False,5,185.760498046875,0.796875,0.2021484375
COL-0545_stage1,COL-0545,Color,A.,A,False,3,215.23809432983398,0.5,0.5
COL-0546_stage1,COL-0546,Color,B.,A,False,3,210.9673023223877,0.46875,0.53125
COL-0547_stage1,COL-0547,Color,A.,B,False,3,210.58988571166992,0.6796875,0.3203125
COL-0548_stage1,COL-0548,Color,B.,A,False,3,216.89748764038086,0.4375,0.5625
COL-0549_stage1,COL-0549,Color,B.,B,False,3,211.23027801513672,0.1826171875,0.81640625
COL-0550_stage1,COL-0550,Color,B.,B,False,3,213.00077438354492,0.40625,0.59375
COL-0551_stage1,COL-0551,Color,B.,B,False,3,275.2041816711426,0.4375,0.5625
COL-0552_stage1,COL-0552,Color,B.,B,False,3,214.3537998199463,0.46875,0.53125
COL-0553_stage1,COL-0553,Color,B,B,True,3,182.7414035797119,0.053466796875,0.9453125
COL-0554_stage1,COL-0554,Color,B,B,True,3,193.81141662597656,0.0849609375,0.9140625
COL-0555_stage1,COL-0555,Color,B,B,True,3,178.44367027282715,0.06005859375,0.94140625
COL-0556_stage1,COL-0556,Color,B,B,True,3,178.02739143371582,0.09521484375,0.90625
COL-0557_stage1,COL-0557,Color,A,B,False,3,178.01427841186523,0.5625,0.4375
COL-0558_stage1,COL-0558,Color,B,B,True,3,178.70354652404785,0.1826171875,0.81640625
COL-0559_stage1,COL-0559,Color,A,B,False,3,178.0540943145752,0.8359375,0.1640625
COL-0560_stage1,COL-0560,Color,A,B,False,5,177.7949333190918,0.70703125,0.294921875
COL-0561_stage1,COL-0561,Color,A.,B,False,3,207.41558074951172,0.6796875,0.3203125
COL-0562_stage1,COL-0562,Color,B.,A,False,3,206.87508583068848,0.376953125,0.62109375
COL-0563_stage1,COL-0563,Color,B.,A,False,3,206.9864273071289,0.46875,0.53125
COL-0564_stage1,COL-0564,Color,B.,A,False,3,206.55488967895508,0.3203125,0.6796875
COL-0565_stage1,COL-0565,Color,A,B,False,3,191.8630599975586,0.8515625,0.1484375
COL-0566_stage1,COL-0566,Color,A,B,False,3,177.57320404052734,0.8515625,0.1484375
COL-0567_stage1,COL-0567,Color,B.,B,False,3,214.5099639892578,0.376953125,0.62109375
COL-0568_stage1,COL-0568,Color,A,B,False,3,177.75702476501465,0.8671875,0.1328125
COL-0569_stage1,COL-0569,Color,B,B,True,3,177.91748046875,0.119140625,0.87890625
COL-0570_stage1,COL-0570,Color,B.,B,False,3,206.7112922668457,0.1640625,0.8359375
COL-0571_stage1,COL-0571,Color,B.,B,False,3,207.65399932861328,0.04736328125,0.953125
COL-0572_stage1,COL-0572,Color,B,B,True,3,249.49383735656738,0.2451171875,0.75390625
COL-0573_stage1,COL-0573,Color,A,B,False,3,178.21741104125977,0.796875,0.2021484375
COL-0574_stage1,COL-0574,Color,B,B,True,3,178.64990234375,0.1826171875,0.81640625
COL-0575_stage1,COL-0575,Color,B,B,True,3,178.79724502563477,0.2451171875,0.75390625
COL-0576_stage1,COL-0576,Color,A,B,False,3,177.75225639343262,0.77734375,0.22265625
COL-0577_stage1,COL-0577,Color,A.,B,False,3,206.38775825500488,0.65234375,0.34765625
COL-0578_stage1,COL-0578,Color,B.,A,False,3,206.4347267150879,0.4375,0.5625
COL-0579_stage1,COL-0579,Color,B.,B,False,3,208.35542678833008,0.46875,0.53125
COL-0580_stage1,COL-0580,Color,B.,A,False,3,221.6172218322754,0.3203125,0.6796875
COL-0581_stage1,COL-0581,Color,A.,B,False,3,210.35075187683105,0.70703125,0.294921875
COL-0582_stage1,COL-0582,Color,A.,B,False,3,210.27040481567383,0.70703125,0.294921875
COL-0583_stage1,COL-0583,Color,A.,B,False,3,210.71314811706543,0.81640625,0.1826171875
COL-0584_stage1,COL-0584,Color,A.,B,False,3,211.16971969604492,0.70703125,0.294921875
COL-0585_stage1,COL-0585,Color,B.,B,False,3,211.2898826599121,0.06005859375,0.94140625
COL-0586_stage1,COL-0586,Color,A.,B,False,3,214.2951488494873,0.5625,0.4375
COL-0587_stage1,COL-0587,Color,B.,B,False,3,257.2154998779297,0.0673828125,0.93359375
COL-0588_stage1,COL-0588,Color,B,B,True,3,183.7937831878662,0.0849609375,0.9140625
COL-0589_stage1,COL-0589,Color,A,B,False,3,207.65018463134766,0.81640625,0.1826171875
COL-0590_stage1,COL-0590,Color,B.,B,False,3,226.00197792053223,0.029296875,0.96875
COL-0591_stage1,COL-0591,Color,A,B,False,3,185.25147438049316,0.81640625,0.1826171875
COL-0592_stage1,COL-0592,Color,A,B,False,3,184.71741676330566,0.77734375,0.22265625
COL-0593_stage1,COL-0593,Color,A.,B,False,3,219.2375659942627,0.73046875,0.26953125
COL-0594_stage1,COL-0594,Color,A.,B,False,3,213.9606475830078,0.81640625,0.1826171875
COL-0595_stage1,COL-0595,Color,A.,B,False,3,215.0869369506836,0.62109375,0.376953125
COL-0596_stage1,COL-0596,Color,B.,A,False,3,213.09852600097656,0.34765625,0.65234375
COL-0597_stage1,COL-0597,Color,A,B,False,3,184.30471420288086,0.6796875,0.3203125
COL-0598_stage1,COL-0598,Color,A,B,False,3,210.80756187438965,0.70703125,0.294921875
COL-0599_stage1,COL-0599,Color,A,B,False,3,183.02011489868164,0.75390625,0.2451171875
COL-0600_stage1,COL-0600,Color,A,B,False,3,183.99453163146973,0.5,0.5
COL-0601_stage1,COL-0601,Color,B,B,True,3,186.3861083984375,0.0179443359375,0.98046875
COL-0602_stage1,COL-0602,Color,B,B,True,5,183.43806266784668,0.00860595703125,0.9921875
COL-0603_stage1,COL-0603,Color,B,B,True,3,182.00302124023438,0.1328125,0.8671875
COL-0604_stage1,COL-0604,Color,B,B,True,3,183.48407745361328,0.06005859375,0.94140625
COL-0605_stage1,COL-0605,Color,B,B,True,3,185.4550838470459,0.34765625,0.65234375
COL-0606_stage1,COL-0606,Color,B,B,True,3,184.79037284851074,0.09521484375,0.90625
COL-0607_stage1,COL-0607,Color,A,B,False,3,182.88755416870117,0.5625,0.4375
COL-0608_stage1,COL-0608,Color,A,B,False,3,178.04503440856934,0.5625,0.4375
COL-0609_stage1,COL-0609,Color,A.,B,False,3,221.53639793395996,0.65234375,0.34765625
COL-0610_stage1,COL-0610,Color,B.,A,False,3,212.28623390197754,0.34765625,0.65234375
COL-0611_stage1,COL-0611,Color,A.,B,False,3,280.43675422668457,0.5625,0.4375
COL-0612_stage1,COL-0612,Color,B.,A,False,3,228.51991653442383,0.46875,0.53125
COL-0613_stage1,COL-0613,Color,A.,B,False,3,224.287748336792,0.59375,0.40625
COL-0614_stage1,COL-0614,Color,B.,B,False,3,243.64900588989258,0.053466796875,0.9453125
COL-0615_stage1,COL-0615,Color,B.,B,False,3,223.43707084655762,0.0673828125,0.93359375
COL-0616_stage1,COL-0616,Color,A.,B,False,3,229.3860912322998,0.70703125,0.294921875
COL-0617_stage1,COL-0617,Color,B,B,True,3,198.65918159484863,0.0673828125,0.93359375
COL-0618_stage1,COL-0618,Color,B,B,True,3,183.40349197387695,0.053466796875,0.9453125
COL-0619_stage1,COL-0619,Color,B,B,True,5,184.71193313598633,0.032958984375,0.96484375
COL-0620_stage1,COL-0620,Color,B,B,True,3,184.40842628479004,0.0849609375,0.9140625
COL-0621_stage1,COL-0621,Color,A,B,False,3,274.0309238433838,0.73046875,0.26953125
COL-0622_stage1,COL-0622,Color,B,B,True,3,181.55646324157715,0.4375,0.5625
COL-0623_stage1,COL-0623,Color,A,B,False,3,198.29273223876953,0.65234375,0.34765625
COL-0624_stage1,COL-0624,Color,A,B,False,3,184.91315841674805,0.70703125,0.294921875
COL-0625_stage1,COL-0625,Color,B.,A,False,3,214.2491340637207,0.46875,0.53125
COL-0626_stage1,COL-0626,Color,A.,B,False,3,212.5711441040039,0.5625,0.4375
COL-0627_stage1,COL-0627,Color,A.,A,False,3,211.9286060333252,0.5,0.5
COL-0628_stage1,COL-0628,Color,A.,B,False,3,217.86856651306152,0.75390625,0.2451171875
COL-0629_stage1,COL-0629,Color,A,B,False,3,193.09139251708984,0.65234375,0.34765625
COL-0630_stage1,COL-0630,Color,B.,B,False,3,212.48507499694824,0.2021484375,0.796875
COL-0631_stage1,COL-0631,Color,A,B,False,3,193.86839866638184,0.94140625,0.06005859375
COL-0632_stage1,COL-0632,Color,A,B,False,3,207.72695541381836,0.65234375,0.34765625
COL-0633_stage1,COL-0633,Color,B,B,True,3,205.07335662841797,0.1328125,0.8671875
COL-0634_stage1,COL-0634,Color,B,B,True,3,222.66602516174316,0.26953125,0.73046875
COL-0635_stage1,COL-0635,Color,B,B,True,3,198.72307777404785,0.22265625,0.77734375
COL-0636_stage1,COL-0636,Color,B,B,True,3,194.46849822998047,0.1484375,0.8515625
COL-0637_stage1,COL-0637,Color,A,B,False,3,187.95180320739746,0.5625,0.4375
COL-0638_stage1,COL-0638,Color,A,B,False,5,189.8174285888672,0.87890625,0.119140625
COL-0639_stage1,COL-0639,Color,A,B,False,5,183.49552154541016,0.8671875,0.1328125
COL-0640_stage1,COL-0640,Color,A,B,False,3,183.8536262512207,0.75390625,0.2451171875
COL-0641_stage1,COL-0641,Color,A.,B,False,3,211.57288551330566,0.62109375,0.376953125
COL-0642_stage1,COL-0642,Color,B.,A,False,3,213.13953399658203,0.46875,0.53125
COL-0643_stage1,COL-0643,Color,A.,B,False,3,212.7397060394287,0.59375,0.40625
COL-0644_stage1,COL-0644,Color,A.,B,False,3,213.43731880187988,0.59375,0.40625
COL-0645_stage1,COL-0645,Color,B.,B,False,3,227.5090217590332,0.40625,0.59375
COL-0646_stage1,COL-0646,Color,A,B,False,3,218.05572509765625,0.89453125,0.1064453125
COL-0647_stage1,COL-0647,Color,B.,B,False,3,212.82076835632324,0.2021484375,0.796875
COL-0648_stage1,COL-0648,Color,B.,B,False,3,208.15682411193848,0.119140625,0.87890625
COL-0649_stage1,COL-0649,Color,B,B,True,3,179.38971519470215,0.1328125,0.8671875
COL-0650_stage1,COL-0650,Color,B,B,True,5,180.2232265472412,0.037353515625,0.9609375
COL-0651_stage1,COL-0651,Color,B,B,True,5,185.55617332458496,0.0419921875,0.95703125
COL-0652_stage1,COL-0652,Color,B,B,True,3,193.5439109802246,0.119140625,0.87890625
COL-0653_stage1,COL-0653,Color,A,B,False,5,209.02729034423828,0.8515625,0.1484375
COL-0654_stage1,COL-0654,Color,A,B,False,5,183.00819396972656,0.92578125,0.07568359375
COL-0655_stage1,COL-0655,Color,A,B,False,3,183.78424644470215,0.59375,0.40625
COL-0656_stage1,COL-0656,Color,A,B,False,5,183.8395595550537,0.53125,0.46875
COL-0657_stage1,COL-0657,Color,B.,A,False,3,212.2032642364502,0.4375,0.5625
COL-0658_stage1,COL-0658,Color,A.,B,False,3,216.07327461242676,0.796875,0.2021484375
COL-0659_stage1,COL-0659,Color,A.,A,False,3,213.46664428710938,0.5,0.5
COL-0660_stage1,COL-0660,Color,A.,B,False,3,212.8772735595703,0.8515625,0.1484375
COL-0661_stage1,COL-0661,Color,A,B,False,3,183.28452110290527,0.5625,0.4375
COL-0662_stage1,COL-0662,Color,A.,B,False,3,211.26794815063477,0.94140625,0.06005859375
COL-0663_stage1,COL-0663,Color,B.,B,False,3,217.26059913635254,0.26953125,0.73046875
COL-0664_stage1,COL-0664,Color,A.,B,False,3,223.8442897796631,0.94140625,0.06005859375
COL-0665_stage1,COL-0665,Color,B,B,True,3,204.03289794921875,0.1328125,0.8671875
COL-0666_stage1,COL-0666,Color,B,B,True,3,206.34937286376953,0.0260009765625,0.97265625
COL-0667_stage1,COL-0667,Color,B,B,True,5,204.36954498291016,0.0260009765625,0.97265625
COL-0668_stage1,COL-0668,Color,B,B,True,3,186.94376945495605,0.09521484375,0.90625
COL-0669_stage1,COL-0669,Color,A,B,False,5,190.13166427612305,0.75390625,0.2451171875
COL-0670_stage1,COL-0670,Color,B,B,True,3,187.01529502868652,0.40625,0.59375
COL-0671_stage1,COL-0671,Color,A,B,False,5,188.22598457336426,0.8671875,0.1328125
COL-0672_stage1,COL-0672,Color,A,B,False,5,212.4021053314209,0.8671875,0.1328125
COL-0673_stage1,COL-0673,Color,A.,B,False,3,275.0992774963379,0.6796875,0.3203125
COL-0674_stage1,COL-0674,Color,B.,A,False,3,232.5572967529297,0.4375,0.5625
COL-0675_stage1,COL-0675,Color,A.,B,False,3,224.05719757080078,0.65234375,0.34765625
COL-0676_stage1,COL-0676,Color,A.,B,False,3,214.74242210388184,0.70703125,0.294921875
COL-0677_stage1,COL-0677,Color,B.,B,False,3,212.12148666381836,0.1328125,0.8671875
COL-0678_stage1,COL-0678,Color,A,B,False,3,189.44954872131348,0.8671875,0.1328125
COL-0679_stage1,COL-0679,Color,A.,B,False,3,220.36170959472656,0.8515625,0.1484375
COL-0680_stage1,COL-0680,Color,A,B,False,3,184.1106414794922,0.75390625,0.2451171875
COL-0681_stage1,COL-0681,Color,B,B,True,3,187.65878677368164,0.053466796875,0.9453125
COL-0682_stage1,COL-0682,Color,B,B,True,3,190.06729125976562,0.06005859375,0.94140625
COL-0683_stage1,COL-0683,Color,B,B,True,3,189.21375274658203,0.06005859375,0.94140625
COL-0684_stage1,COL-0684,Color,B,B,True,3,184.40628051757812,0.0260009765625,0.97265625
COL-0685_stage1,COL-0685,Color,A,B,False,5,236.9396686553955,0.796875,0.2021484375
COL-0686_stage1,COL-0686,Color,A,B,False,5,179.54134941101074,0.92578125,0.07568359375
COL-0687_stage1,COL-0687,Color,A,B,False,5,180.07683753967285,0.8359375,0.1640625
COL-0688_stage1,COL-0688,Color,B,B,True,3,185.5161190032959,0.4375,0.5625
COL-0689_stage1,COL-0689,Color,A.,B,False,3,212.30530738830566,0.796875,0.2021484375
COL-0690_stage1,COL-0690,Color,B.,A,False,3,213.0131721496582,0.3203125,0.6796875
COL-0691_stage1,COL-0691,Color,A.,B,False,3,212.80288696289062,0.70703125,0.294921875
COL-0692_stage1,COL-0692,Color,B.,A,False,3,212.12458610534668,0.26953125,0.73046875
COL-0693_stage1,COL-0693,Color,A,B,False,3,186.8419647216797,0.5,0.5
COL-0694_stage1,COL-0694,Color,A,B,False,3,185.74929237365723,0.89453125,0.1064453125
COL-0695_stage1,COL-0695,Color,A.,B,False,3,213.31024169921875,0.9140625,0.0849609375
COL-0696_stage1,COL-0696,Color,A,B,False,3,185.2097511291504,0.89453125,0.1064453125
COL-0697_stage1,COL-0697,Color,B.,B,False,3,214.23721313476562,0.1826171875,0.81640625
COL-0698_stage1,COL-0698,Color,B.,B,False,3,265.5835151672363,0.032958984375,0.96484375
COL-0699_stage1,COL-0699,Color,B.,B,False,3,224.27749633789062,0.2021484375,0.796875
COL-0700_stage1,COL-0700,Color,B.,B,False,3,219.45810317993164,0.06005859375,0.94140625
COL-0701_stage1,COL-0701,Color,A,B,False,3,182.81841278076172,0.75390625,0.2451171875
COL-0702_stage1,COL-0702,Color,A,B,False,5,184.5240592956543,0.94140625,0.06005859375
COL-0703_stage1,COL-0703,Color,A,B,False,5,194.5939064025879,0.89453125,0.1064453125
COL-0704_stage1,COL-0704,Color,A,B,False,3,206.46071434020996,0.8515625,0.1484375
COL-0705_stage1,COL-0705,Color,B.,A,False,3,235.48293113708496,0.376953125,0.62109375
COL-0706_stage1,COL-0706,Color,B.,A,False,3,236.63020133972168,0.34765625,0.65234375
COL-0707_stage1,COL-0707,Color,B.,A,False,3,221.28987312316895,0.294921875,0.70703125
COL-0708_stage1,COL-0708,Color,B.,A,False,3,212.14032173156738,0.2451171875,0.75390625
COL-0709_stage1,COL-0709,Color,B.,B,False,3,212.47196197509766,0.376953125,0.62109375
COL-0710_stage1,COL-0710,Color,A.,B,False,3,212.37564086914062,0.73046875,0.26953125
COL-0711_stage1,COL-0711,Color,B.,B,False,3,210.3579044342041,0.1328125,0.8671875
COL-0712_stage1,COL-0712,Color,A.,B,False,3,217.87667274475098,0.77734375,0.22265625
COL-0713_stage1,COL-0713,Color,B.,B,False,3,210.80446243286133,0.40625,0.59375
COL-0714_stage1,COL-0714,Color,B.,B,False,3,212.08930015563965,0.029296875,0.96875
COL-0715_stage1,COL-0715,Color,B,B,True,3,182.6326847076416,0.037353515625,0.9609375
COL-0716_stage1,COL-0716,Color,B,B,True,3,182.53421783447266,0.0849609375,0.9140625
COL-0717_stage1,COL-0717,Color,A,B,False,3,194.70906257629395,0.8359375,0.1640625
COL-0718_stage1,COL-0718,Color,B.,B,False,3,225.2185344696045,0.0140380859375,0.984375
COL-0719_stage1,COL-0719,Color,A,B,False,3,182.05904960632324,0.8359375,0.1640625
COL-0720_stage1,COL-0720,Color,A,B,False,3,207.167387008667,0.62109375,0.376953125
COL-0721_stage1,COL-0721,Color,A.,B,False,3,218.05167198181152,0.81640625,0.1826171875
COL-0722_stage1,COL-0722,Color,B.,A,False,3,297.3918914794922,0.40625,0.59375
COL-0723_stage1,COL-0723,Color,A.,B,False,3,212.39161491394043,0.6796875,0.3203125
COL-0724_stage1,COL-0724,Color,B.,A,False,3,211.93981170654297,0.34765625,0.65234375
COL-0725_stage1,COL-0725,Color,B.,B,False,3,213.60325813293457,0.26953125,0.73046875
COL-0726_stage1,COL-0726,Color,B.,B,False,3,211.14253997802734,0.2451171875,0.75390625
COL-0727_stage1,COL-0727,Color,B.,B,False,3,210.68358421325684,0.34765625,0.65234375
COL-0728_stage1,COL-0728,Color,A,B,False,3,183.02083015441895,0.92578125,0.07568359375
COL-0729_stage1,COL-0729,Color,B,B,True,3,185.17470359802246,0.3203125,0.6796875
COL-0730_stage1,COL-0730,Color,B,B,True,3,181.95486068725586,0.26953125,0.73046875
COL-0731_stage1,COL-0731,Color,B,B,True,3,190.8090114593506,0.22265625,0.77734375
COL-0732_stage1,COL-0732,Color,B,B,True,3,181.67877197265625,0.07568359375,0.92578125
COL-0733_stage1,COL-0733,Color,A,B,False,3,182.20806121826172,0.73046875,0.26953125
COL-0734_stage1,COL-0734,Color,B,B,True,3,182.76143074035645,0.0419921875,0.95703125
COL-0735_stage1,COL-0735,Color,B,B,True,3,183.06279182434082,0.40625,0.59375
COL-0736_stage1,COL-0736,Color,A,B,False,3,182.60884284973145,0.5625,0.4375
COL-0737_stage1,COL-0737,Color,B.,A,False,3,210.54506301879883,0.3203125,0.6796875
